:START_ID,:END_ID,:TYPE
Decision|Spain_462,Context|MARKETING,INVOLVES
Decision|Spain_464,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Spain_464,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_465,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_469,Context|CCTV,INVOLVES
Decision|Spain_470,Context|MARKETING,INVOLVES
Decision|Spain_471,Context|MARKETING,INVOLVES
Decision|Spain_472,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_473,Context|CCTV,INVOLVES
Decision|Spain_474,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_477,Context|MARKETING,INVOLVES
Decision|Spain_478,Context|MARKETING,INVOLVES
Decision|Spain_480,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_484,Context|CCTV,INVOLVES
Decision|Spain_490,Context|MARKETING,INVOLVES
Decision|Spain_492,Context|CCTV,INVOLVES
Decision|Spain_494,Context|CUSTOMER_LOYALTY_CLUBS,INVOLVES
Decision|Spain_496,Context|CCTV,INVOLVES
Decision|Spain_496,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Spain_497,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_500,Context|COOKIES,INVOLVES
Decision|Spain_500,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_501,Context|COOKIES,INVOLVES
Decision|Spain_502,Context|COOKIES,INVOLVES
Decision|Spain_504,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_505,Context|CCTV,INVOLVES
Decision|Spain_506,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_507,Context|CCTV,INVOLVES
Decision|Spain_508,Context|CCTV,INVOLVES
Decision|Spain_509,Context|MARKETING,INVOLVES
Decision|Spain_509,Context|CUSTOMER_LOYALTY_CLUBS,INVOLVES
Decision|Spain_513,Context|CREDIT_SCORING,INVOLVES
Decision|Spain_516,Context|COOKIES,INVOLVES
Decision|Spain_518,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_523,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_524,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_525,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_527,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_533,Context|MARKETING,INVOLVES
Decision|Spain_537,Context|CCTV,INVOLVES
Decision|Spain_541,Context|CCTV,INVOLVES
Decision|Spain_542,Context|MARKETING,INVOLVES
Decision|Spain_542,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_543,Context|CCTV,INVOLVES
Decision|Spain_544,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_545,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_546,Context|CREDIT_SCORING,INVOLVES
Decision|Spain_549,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_550,Context|CCTV,INVOLVES
Decision|Spain_553,Context|COOKIES,INVOLVES
Decision|Spain_554,Context|MARKETING,INVOLVES
Decision|Spain_555,Context|MARKETING,INVOLVES
Decision|Spain_556,Context|COOKIES,INVOLVES
Decision|Spain_556,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_559,Context|CCTV,INVOLVES
Decision|Spain_561,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_562,Context|COOKIES,INVOLVES
Decision|Spain_564,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_568,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_569,Context|MARKETING,INVOLVES
Decision|Spain_570,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_574,Context|COOKIES,INVOLVES
Decision|Spain_575,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_576,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_577,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_578,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_580,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_581,Context|COOKIES,INVOLVES
Decision|Spain_582,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Spain_583,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_588,Context|MARKETING,INVOLVES
Decision|Spain_606,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_609,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Spain_615,Context|CCTV,INVOLVES
Decision|Spain_615,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Spain_618,Context|CCTV,INVOLVES
Decision|Spain_620,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_621,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Spain_624,Context|ARTIFICIAL_INTELLIGENCE,INVOLVES
Decision|Spain_627,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Spain_629,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_3,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Slovenia_6,Context|MARKETING,INVOLVES
Decision|Slovenia_10,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovenia_13,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_16,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_17,Context|EDUCATION,INVOLVES
Decision|Slovenia_19,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_21,Context|CCTV,INVOLVES
Decision|Slovenia_23,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovenia_24,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovenia_25,Context|CCTV,INVOLVES
Decision|Slovenia_26,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_30,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovenia_32,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_33,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovenia_34,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovenia_37,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_39,Context|HEALTH,INVOLVES
Decision|Slovenia_40,Context|MARKETING,INVOLVES
Decision|Slovenia_40,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Slovenia_45,Context|CCTV,INVOLVES
Decision|Slovenia_52,Context|JOURNALISM,INVOLVES
Decision|Slovenia_53,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovenia_57,Context|CCTV,INVOLVES
Decision|Slovenia_60,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Slovenia_61,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_63,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Slovenia_64,Context|CCTV,INVOLVES
Decision|Slovenia_65,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Slovenia_72,Context|MARKETING,INVOLVES
Decision|Slovenia_75,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Slovakia_1,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Romania_2,Context|CCTV,INVOLVES
Decision|Romania_3,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Romania_4,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Romania_5,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Romania_8,Context|MARKETING,INVOLVES
Decision|Italy_310,Context|COOKIES,INVOLVES
Decision|Italy_311,Context|MARKETING,INVOLVES
Decision|Italy_311,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Italy_312,Context|JOURNALISM,INVOLVES
Decision|Italy_313,Context|ARTIFICIAL_INTELLIGENCE,INVOLVES
Decision|Italy_315,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Italy_316,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Ireland_7,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Ireland_10,Context|CCTV,INVOLVES
Decision|Ireland_24,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Ireland_32,Context|JOURNALISM,INVOLVES
Decision|Ireland_34,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Ireland_35,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Ireland_38,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Ireland_42,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Ireland_44,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_1,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_4,Context|MARKETING,INVOLVES
Decision|Iceland_7,Context|CCTV,INVOLVES
Decision|Iceland_7,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_12,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_13,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_16,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_17,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_20,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_22,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_24,Context|MARKETING,INVOLVES
Decision|Iceland_25,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_26,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_27,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_28,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_30,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_31,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_36,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_37,Context|JOURNALISM,INVOLVES
Decision|Iceland_38,Context|MARKETING,INVOLVES
Decision|Iceland_39,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_40,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_43,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_44,Context|CCTV,INVOLVES
Decision|Iceland_46,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_49,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_53,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Iceland_55,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_57,Context|CCTV,INVOLVES
Decision|Iceland_58,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_59,Context|CCTV,INVOLVES
Decision|Iceland_61,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_63,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_65,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_66,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_68,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_69,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_70,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_72,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_75,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_77,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_78,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_79,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_80,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_81,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_82,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_82,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_83,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_84,Context|CCTV,INVOLVES
Decision|Iceland_84,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_88,Context|CCTV,INVOLVES
Decision|Iceland_88,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_89,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Iceland_90,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_92,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_94,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_94,Context|BACKGROUND_CHECKS,INVOLVES
Decision|Iceland_95,Context|CREDIT_SCORING,INVOLVES
Decision|Iceland_96,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_97,Context|MARKETING,INVOLVES
Decision|Iceland_101,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_102,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Iceland_103,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Iceland_104,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Hungary_1,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Hungary_5,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Hungary_6,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Hungary_7,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Hungary_12,Context|CCTV,INVOLVES
Decision|Hungary_12,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Hungary_14,Context|MARKETING,INVOLVES
Decision|Hungary_17,Context|CCTV,INVOLVES
Decision|Hungary_18,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Hungary_19,Context|MARKETING,INVOLVES
Decision|Hungary_23,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Hungary_26,Context|MARKETING,INVOLVES
Decision|Hungary_26,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Hungary_27,Context|CCTV,INVOLVES
Decision|Hungary_27,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Hungary_28,Context|MARKETING,INVOLVES
Decision|Hungary_30,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Hungary_32,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Hungary_33,Context|CCTV,INVOLVES
Decision|Hungary_34,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Hungary_35,Context|MARKETING,INVOLVES
Decision|Hungary_36,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Hungary_38,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Hungary_39,Context|MARKETING,INVOLVES
Decision|Hungary_39,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Hungary_41,Context|MARKETING,INVOLVES
Decision|Hungary_42,Context|COOKIES,INVOLVES
Decision|Hungary_43,Context|CCTV,INVOLVES
Decision|Hungary_46,Context|JOURNALISM,INVOLVES
Decision|Hungary_48,Context|CCTV,INVOLVES
Decision|Hungary_56,Context|MARKETING,INVOLVES
Decision|Hungary_59,Context|MARKETING,INVOLVES
Decision|Hungary_60,Context|COOKIES,INVOLVES
Decision|Hungary_60,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_1,Context|CCTV,INVOLVES
Decision|Greece_2,Context|COOKIES,INVOLVES
Decision|Greece_3,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Greece_8,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Greece_9,Context|CCTV,INVOLVES
Decision|Greece_16,Context|MARKETING,INVOLVES
Decision|Greece_16,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_18,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_19,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_20,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Greece_22,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_23,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_23,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_25,Context|MARKETING,INVOLVES
Decision|Greece_26,Context|MARKETING,INVOLVES
Decision|Greece_27,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_29,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Greece_32,Context|CCTV,INVOLVES
Decision|Greece_32,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_33,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_35,Context|MARKETING,INVOLVES
Decision|Greece_36,Context|CCTV,INVOLVES
Decision|Greece_36,Context|BACKGROUND_CHECKS,INVOLVES
Decision|Greece_37,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_41,Context|MARKETING,INVOLVES
Decision|Greece_41,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Greece_42,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_42,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Greece_43,Context|ARTIFICIAL_INTELLIGENCE,INVOLVES
Decision|Greece_46,Context|MARKETING,INVOLVES
Decision|Greece_47,Context|MARKETING,INVOLVES
Decision|Greece_48,Context|MARKETING,INVOLVES
Decision|Greece_51,Context|CCTV,INVOLVES
Decision|Greece_51,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_54,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_56,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_60,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_62,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_63,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_65,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_66,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Greece_71,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_73,Context|CCTV,INVOLVES
Decision|Greece_73,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Greece_78,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_81,Context|MARKETING,INVOLVES
Decision|Greece_82,Context|MARKETING,INVOLVES
Decision|Greece_82,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_84,Context|MARKETING,INVOLVES
Decision|Greece_85,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_88,Context|MARKETING,INVOLVES
Decision|Greece_89,Context|CCTV,INVOLVES
Decision|Greece_89,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_90,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_94,Context|CCTV,INVOLVES
Decision|Greece_94,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Greece_97,Context|MARKETING,INVOLVES
Decision|Greece_99,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Greece_104,Context|MARKETING,INVOLVES
Decision|Greece_111,Context|CCTV,INVOLVES
Decision|Greece_111,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_112,Context|MARKETING,INVOLVES
Decision|Greece_116,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_116,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Greece_117,Context|MARKETING,INVOLVES
Decision|Greece_122,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Greece_122,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Greece_124,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Germany_1,Context|CREDIT_SCORING,INVOLVES
Decision|Germany_1,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Germany_2,Context|CUSTOMER_LOYALTY_CLUBS,INVOLVES
Decision|Germany_3,Context|MARKETING,INVOLVES
Decision|Germany_8,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Germany_9,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Germany_10,Context|DPO_ROLE_PROBLEMS_STATED,INVOLVES
Decision|Germany_11,Context|CREDIT_SCORING,INVOLVES
Decision|Germany_13,Context|MARKETING,INVOLVES
Decision|Germany_15,Context|COOKIES,INVOLVES
Decision|Germany_18,Context|CUSTOMER_LOYALTY_CLUBS,INVOLVES
Decision|Germany_23,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Germany_24,Context|CCTV,INVOLVES
Decision|Germany_26,Context|HEALTH_DATA_PROCESSING,INVOLVES
Decision|Germany_28,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Germany_30,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Germany_31,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Germany_33,Context|CUSTOMER_LOYALTY_CLUBS,INVOLVES
Decision|Germany_35,Context|COOKIES,INVOLVES
Decision|Germany_36,Context|MARKETING,INVOLVES
Decision|Germany_36,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Germany_37,Context|CCTV,INVOLVES
Decision|Germany_37,Context|EMPLOYEE_MONITORING,INVOLVES
Decision|Germany_38,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Germany_39,Context|MARKETING,INVOLVES
Decision|Germany_41,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Germany_42,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|Germany_43,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|Germany_44,Context|ARTIFICIAL_INTELLIGENCE,INVOLVES
Decision|France_1,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_6,Context|MARKETING,INVOLVES
Decision|France_6,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_7,Context|COOKIES,INVOLVES
Decision|France_8,Context|COOKIES,INVOLVES
Decision|France_11,Context|ARTIFICIAL_INTELLIGENCE,INVOLVES
Decision|France_11,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_13,Context|MARKETING,INVOLVES
Decision|France_13,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_14,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_16,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|France_16,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_18,Context|CUSTOMER_LOYALTY_CLUBS,INVOLVES
Decision|France_18,Context|COOKIES,INVOLVES
Decision|France_20,Context|COOKIES,INVOLVES
Decision|France_24,Context|MARKETING,INVOLVES
Decision|France_24,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|France_26,Context|CCTV,INVOLVES
Decision|France_27,Context|COOKIES,INVOLVES
Decision|France_29,Context|MARKETING,INVOLVES
Decision|France_30,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_32,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|France_33,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
Decision|France_34,Context|MARKETING,INVOLVES
Decision|France_34,Context|RECRUITMENT_AND_HR,INVOLVES
Decision|France_36,Context|COOKIES,INVOLVES
Decision|France_37,Context|PROBLEMATIC_THIRD_PARTY_SHARING_STATED,INVOLVES
