:START_ID,:END_ID,:TYPE
Decision|Hungary_28,Guideline|GUIDELINES_ON_TRANSPARENCY_FACILITATING_THE_APPLICATION_AND_INTERPRETATION_OF_GDPR_WP259,REFERS_TO
Decision|Hungary_35,Guideline|EDPB_GUIDELINES_5_2020_ON_CONSENT,REFERS_TO
Decision|Hungary_36,Guideline|WP29_OPINION_1_2010_ON_THE_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR,REFERS_TO
Decision|Hungary_36,Guideline|EDPB_GUIDELINES_2_2019_ON_THE_PROCESSING_OF_PERSONAL_DATA_UNDER_ARTICLE_6_1_B_GDPR_IN_THE_CONTEXT_OF_THE_PROVISION_OF_ONLINE_SERVICES_TO_DATA_SUBJECTS,REFERS_TO
Decision|Hungary_42,Guideline|EDPB_GUIDELINES_5_2020_ON_CONSENT,REFERS_TO
Decision|Hungary_42,Guideline|EDPB_GUIDELINES_2_2019_ON_PROCESSING_UNDER_ARTICLE_6_1_B,REFERS_TO
Decision|Hungary_43,Guideline|GUIDELINES_3_2019_ON_PROCESSING_OF_PERSONAL_DATA_THROUGH_VIDEO_DEVICES,REFERS_TO
Decision|Hungary_48,Guideline|EDPB_GUIDELINES_3_2019_ON_PROCESSING_OF_PERSONAL_DATA_THROUGH_VIDEO_DEVICES,REFERS_TO
Decision|Hungary_59,Guideline|GUIDELINES_5_2020_ON_CONSENT,REFERS_TO
Decision|Greece_4,Guideline|GUIDELINES_01_2022_ON_DATA_SUBJECT_RIGHTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|Greece_4,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_4,Guideline|WP29_GUIDELINES_ON_TRANSPARENCY_WP260_REV_01,REFERS_TO
Decision|Greece_4,Guideline|GUIDELINES_ON_THE_APPLICATION_AND_SETTING_OF_ADMINISTRATIVE_FINES_WP253,REFERS_TO
Decision|Greece_7,Guideline|GUIDELINES_07_2020_ON_THE_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR_IN_THE_GDPR,REFERS_TO
Decision|Greece_7,Guideline|GUIDELINES_2_2019_ON_THE_PROCESSING_OF_PERSONAL_DATA_UNDER_ARTICLE_6_1_B_GDPR_IN_THE_CONTEXT_OF_THE_PROVISION_OF_ONLINE_SERVICES_TO_DATA_SUBJECTS,REFERS_TO
Decision|Greece_9,Guideline|EDPB_OPINION_8_2019_ON_THE_COMPETENCE_OF_THE_SUPERVISORY_AUTHORITY_IN_THE_EVENT_OF_CHANGE_OF_CIRCUMSTANCES_CONCERNING_THE_MAIN_OR_SINGLE_ESTABLISHMENT,REFERS_TO
Decision|Greece_17,Guideline|OPINION_15_2011_ON_THE_DEFINITION_OF_CONSENT,REFERS_TO
Decision|Greece_17,Guideline|OPINION_5_2014_ON_ANONYMISATION_TECHNIQUES,REFERS_TO
Decision|Greece_17,Guideline|GUIDELINES_ON_THE_CONSENT_UNDER_REGULATION_2016_679,REFERS_TO
Decision|Greece_17,Guideline|GUIDELINES_ON_THE_APPLICATION_AND_SETTING_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679,REFERS_TO
Decision|Greece_19,Guideline|GUIDELINES_07_2020_ON_THE_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR_IN_THE_GDPR,REFERS_TO
Decision|Greece_19,Guideline|OPINION_2_2017_ON_DATA_PROCESSING_AT_WORK,REFERS_TO
Decision|Greece_19,Guideline|WP_253_GUIDELINES_ON_THE_APPLICATION_AND_SETTING_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_19,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_23,Guideline|GUIDELINES_ON_THE_APPLICATION_AND_SETTING_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679,REFERS_TO
Decision|Greece_23,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GENERAL_REGULATION,REFERS_TO
Decision|Greece_26,Guideline|GUIDELINES_07_2020_ON_THE_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR,REFERS_TO
Decision|Greece_26,Guideline|OPINION_4_2007_ON_THE_CONCEPT_OF_PERSONAL_DATA,REFERS_TO
Decision|Greece_26,Guideline|OPINION_5_2019_ON_THE_INTERACTION_BETWEEN_THE_EPRIVACY_DIRECTIVE_AND_THE_GDPR,REFERS_TO
Decision|Greece_26,Guideline|GUIDELINES_4_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_27,Guideline|GUIDELINES_ON_THE_APPLICATION_AND_SETTING_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679,REFERS_TO
Decision|Greece_27,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GDPR,REFERS_TO
Decision|Greece_28,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GDPR,REFERS_TO
Decision|Greece_29,Guideline|EDPB_GUIDELINES_1_2024_ON_PROCESSING_OF_PERSONAL_DATA_BASED_ON_ARTICLE_6_1_F_GDPR,REFERS_TO
Decision|Greece_30,Guideline|GUIDELINES_5_2019_ON_THE_CRITERIA_OF_THE_RIGHT_TO_BE_FORGOTTEN,REFERS_TO
Decision|Greece_32,Guideline|GUIDELINES_3_2019_ON_PROCESSING_OF_PERSONAL_DATA_THROUGH_VIDEO_DEVICES,REFERS_TO
Decision|Greece_33,Guideline|OPINION_2_2017_OF_THE_WORKING_GROUP_OF_ARTICLE_29,REFERS_TO
Decision|Greece_33,Guideline|GUIDELINES_2_2019_OF_THE_EUROPEAN_COUNCIL_ON_DATA_PROTECTION,REFERS_TO
Decision|Greece_33,Guideline|GUIDELINES_5_2020_ON_CONSENT_UNDER_REGULATION_2016_679,REFERS_TO
Decision|Greece_33,Guideline|GUIDELINES_AND_THE_IMPLEMENTATION_AND_SETTING_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679_WP253,REFERS_TO
Decision|Greece_34,Guideline|GUIDELINES_5_2019,REFERS_TO
Decision|Greece_38,Guideline|GUIDELINES_5_2019,REFERS_TO
Decision|Greece_39,Guideline|GUIDELINES_4_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679,REFERS_TO
Decision|Greece_42,Guideline|GUIDELINES_7_2020,REFERS_TO
Decision|Greece_42,Guideline|GUIDELINES_04_2022,REFERS_TO
Decision|Greece_45,Guideline|GUIDELINES_RELATING_TO_DATA_PROTECTION_OFFICERS,REFERS_TO
Decision|Greece_56,Guideline|GUIDELINES_ON_THE_APPLICATION_AND_DETERMINATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679_WP253,REFERS_TO
Decision|Greece_60,Guideline|GUIDELINES_4_2022_OF_THE_ESPD_FOR_THE_CALCULATION_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_63,Guideline|WP29_GUIDELINES_ON_CONSENT_UNDER_REGULATION_2016_679_WP259REV_01,REFERS_TO
Decision|Greece_63,Guideline|WP29_GUIDELINES_ON_TRANSPARENCY_UNDER_REGULATION_2016_679_WP260_REV_01,REFERS_TO
Decision|Greece_69,Guideline|EDPB_GUIDELINES_01_2022_ON_DATA_SUBJECTS_RIGHTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|Greece_69,Guideline|GUIDELINES_04_2022_FOR_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GENERAL_REGULATION,REFERS_TO
Decision|Greece_69,Guideline|WP29_GUIDELINES_WP_253_ON_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_71,Guideline|OPINION_1_2010_ON_THE_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR,REFERS_TO
Decision|Greece_71,Guideline|GUIDELINES_FOR_THE_APPLICATION_AND_DETERMINATION_OF_ADMINISTRATIVE_FINES_WP253,REFERS_TO
Decision|Greece_71,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_72,Guideline|GUIDELINES_04_2022_FOR_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GDPR,REFERS_TO
Decision|Greece_72,Guideline|GUIDELINES_FOR_THE_IMPLEMENTATION_AND_DETERMINATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679_OF_THE_WORKING_GROUP_OF_ARTICLE_29,REFERS_TO
Decision|Greece_73,Guideline|GUIDELINES_3_2019_ON_PROCESSING_OF_PERSONAL_DATA_THROUGH_VIDEO_DEVICES,REFERS_TO
Decision|Greece_73,Guideline|GUIDELINES_01_2022_ON_THE_RIGHTS_OF_DATA_SUBJECTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|Greece_73,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GENERAL_REGULATION,REFERS_TO
Decision|Greece_73,Guideline|WP_253_GUIDELINES_ON_THE_APPLICATION_AND_SETTING_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679,REFERS_TO
Decision|Greece_78,Guideline|GUIDELINES_18_2018_ON_PERSONAL_DATA_BREACH_NOTIFICATION_UNDER_REGULATION,REFERS_TO
Decision|Greece_78,Guideline|GUIDELINES_09_2022_FOR_THE_NOTIFICATION_OF_INCIDENTS_OF_VIOLATION,REFERS_TO
Decision|Greece_78,Guideline|GUIDELINES_04_2022_FOR_THE_CALCULATION_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_82,Guideline|GUIDELINES_1_2023_FOR_THE_PROCESSING_OF_PERSONAL_DATA_FOR_THE_PURPOSE_OF_COMMUNICATION_OF_A_POLITICAL_NATURE,REFERS_TO
Decision|Greece_82,Guideline|GUIDELINES_FOR_THE_APPLICATION_AND_DETERMINATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679_WP_253,REFERS_TO
Decision|Greece_86,Guideline|GUIDELINES_5_2019_OF_THE_EUROPEAN_DATA_PROTECTION_BOARD_REGARDING_THE_CRITERIA_GOVERNING_THE_RIGHT_TO_BE_FORGOTTEN_ACCORDING_TO_THE_GDPR_IN_THE_CASES_OF_SEARCH_ENGINES,REFERS_TO
Decision|Greece_89,Guideline|GUIDELINES_ON_THE_IMPLEMENTATION_AND_DETERMINATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679_WP253,REFERS_TO
Decision|Greece_91,Guideline|GUIDELINES_4_2022_OF_THE_EUROPEAN_DATA_PROTECTION_BOARD_FOR_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679,REFERS_TO
Decision|Greece_96,Guideline|GUIDELINES_01_2022_ON_DATA_SUBJECTS_RIGHTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|Greece_96,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GDPR,REFERS_TO
Decision|Greece_96,Guideline|GUIDELINES_FOR_THE_APPLICATION_AND_DETERMINATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679_WP253,REFERS_TO
Decision|Greece_99,Guideline|EDPB_GUIDELINES_04_2022_ON_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GDPR,REFERS_TO
Decision|Greece_103,Guideline|GUIDELINES_07_2020_ON_THE_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR_IN_THE_GDPR,REFERS_TO
Decision|Greece_103,Guideline|GUIDELINES_01_2022_ON_DATA_SUBJECT_RIGHTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|Greece_109,Guideline|GUIDELINES_5_2020_ON_CONSENT_UNDER_REGULATION_2016_679,REFERS_TO
Decision|Greece_109,Guideline|GUIDELINES_ON_TRANSPARENCY_UNDER_REGULATION_2016_679,REFERS_TO
Decision|Greece_111,Guideline|GUIDELINES_3_2019_ON_PROCESSING_OF_PERSONAL_DATA_THROUGH_VIDEO_DEVICES,REFERS_TO
Decision|Greece_114,Guideline|GUIDELINES_4_2022_ON_CALCULATION_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|Greece_115,Guideline|GUIDELINES_5_2019_OF_THE_EUROPEAN_DATA_PROTECTION_BOARD_ON_THE_CRITERIA_GOVERNING_THE_RIGHT_TO_BE_FORGOTTEN_UNDER_THE_GDPR_IN_THE_CASE_OF_SEARCH_ENGINES,REFERS_TO
Decision|Greece_116,Guideline|GUIDELINES_7_2020_ON_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR,REFERS_TO
Decision|Greece_116,Guideline|WP29_GUIDELINES_ON_ADMINISTRATIVE_FINES_WP253,REFERS_TO
Decision|Greece_122,Guideline|GUIDELINES_7_2020,REFERS_TO
Decision|Greece_122,Guideline|GUIDELINES_04_2022,REFERS_TO
Decision|Greece_123,Guideline|GUIDELINES_FOR_THE_APPLICATION_AND_DETERMINATION_OF_ADMINISTRATIVE_FINES_FOR_THE_PURPOSES_OF_REGULATION_2016_679_WP_253,REFERS_TO
Decision|Greece_123,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_ADMINISTRATIVE_FINES_UNDER_THE_GDPR,REFERS_TO
Decision|Germany_3,Guideline|EDPB_RECOMMENDATIONS_01_2020_ON_MEASURES_THAT_SUPPLEMENT_TRANSFER_TOOLS_TO_ENSURE_COMPLIANCE_WITH_THE_EU_LEVEL_OF_PROTECTION_OF_PERSONAL_DATA,REFERS_TO
Decision|Germany_14,Guideline|EDPB_GUIDELINES_01_2022_ON_DATA_SUBJECT_RIGHTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|Germany_35,Guideline|EDPB_GUIDELINES_05_2020_ON_CONSENT_PURSUANT_TO_REGULATION_2016_679,REFERS_TO
Decision|France_5,Guideline|OPINION_NO_05_2014_ON_ANONYMIZATION_TECHNIQUES,REFERS_TO
Decision|France_6,Guideline|GUIDELINES_ON_TRANSPARENCY_WITHIN_THE_MEANING_OF_REGULATION_EU_2016_679,REFERS_TO
Decision|France_8,Guideline|EDPB_RECOMMENDATIONS_01_2020_ON_MEASURES_THAT_SUPPLEMENT_TRANSFER_TOOLS_TO_ENSURE_COMPLIANCE_WITH_THE_EU_LEVEL_OF_PROTECTION_OF_PERSONAL_DATA,REFERS_TO
Decision|France_11,Guideline|GUIDELINES_3_2018_ON_THE_TERRITORIAL_SCOPE_OF_THE_GDPR,REFERS_TO
Decision|France_11,Guideline|OPINION_06_2014_ON_THE_NOTION_OF_LEGITIMATE_INTERESTS,REFERS_TO
Decision|France_13,Guideline|WP244,REFERS_TO
Decision|France_13,Guideline|WP260,REFERS_TO
Decision|France_13,Guideline|WP250,REFERS_TO
Decision|France_18,Guideline|GUIDELINES_ON_TRANSPARENCY_WITHIN_THE_MEANING_OF_THE_REGULATION,REFERS_TO
Decision|France_24,Guideline|GUIDELINES_ON_TRANSPARENCY_WITHIN_THE_MEANING_OF_THE_REGULATION,REFERS_TO
Decision|France_25,Guideline|EDPB_GUIDELINES_04_2020_ON_THE_USE_OF_LOCATION_DATA_AND_CONTACT_TRACING_TOOLS_IN_THE_CONTEXT_OF_THE_COVID_19_OUTBREAK,REFERS_TO
Decision|France_26,Guideline|GUIDELINES_3_2019_ON_PROCESSING_OF_PERSONAL_DATA_THROUGH_VIDEO_DEVICES,REFERS_TO
Decision|France_30,Guideline|GUIDELINES_07_2020,REFERS_TO
Decision|France_36,Guideline|GUIDELINES_5_2020_ON_CONSENT_WITHIN_THE_MEANING_OF_REGULATION_EU_2016_679,REFERS_TO
Decision|France_36,Guideline|OPINION_5_2019_ON_THE_INTERACTIONS_BETWEEN_THE_EPRIVACY_DIRECTIVE_AND_THE_GDPR,REFERS_TO
Decision|France_39,Guideline|GUIDELINES_ON_TRANSPARENCY_UNDER_REGULATION_2016_679,REFERS_TO
Decision|France_42,Guideline|GUIDELINES_ON_DATA_PROTECTION_BY_DESIGN_AND_BY_DEFAULT,REFERS_TO
Decision|France_42,Guideline|GUIDELINES_ON_DPIA_AND_HOW_TO_DETERMINE_WHETHER_PROCESSING_IS_LIKELY_TO_RESULT_IN_A_HIGH_RISK,REFERS_TO
Decision|France_44,Guideline|GUIDELINES_3_2018_ON_THE_TERRITORIAL_SCOPE_OF_THE_GDPR,REFERS_TO
Decision|France_48,Guideline|GUIDELINES_07_2020_CONCERNING_THE_NOTIONS_OF_CONTROLLER_AND_PROCESSOR_IN_THE_GDPR,REFERS_TO
Decision|France_50,Guideline|GUIDELINES_ON_PERSONAL_DATA_BREACH_NOTIFICATION,REFERS_TO
Decision|France_50,Guideline|GUIDELINES_ON_TRANSPARENCY_WITHIN_THE_MEANING_OF_REGULATION_EU_2016_679,REFERS_TO
Decision|France_53,Guideline|GUIDELINES_ON_TRANSPARENCY_UNDER_REGULATION_2016_679,REFERS_TO
Decision|France_53,Guideline|OPINION_06_2014_ON_THE_NOTION_OF_LEGITIMATE_INTERESTS,REFERS_TO
Decision|France_56,Guideline|GUIDELINES_5_2020_ON_CONSENT,REFERS_TO
Decision|France_56,Guideline|GUIDELINES_04_2022_ON_THE_CALCULATION_OF_THE_AMOUNT_OF_ADMINISTRATIVE_FINES,REFERS_TO
Decision|France_59,Guideline|OPINION_05_2014_ON_ANONYMIZATION_TECHNIQUES,REFERS_TO
Decision|France_61,Guideline|GUIDELINES_5_2020_ON_CONSENT,REFERS_TO
Decision|France_62,Guideline|GUIDELINES_5_2020_ON_CONSENT,REFERS_TO
Decision|France_63,Guideline|GUIDELINES_07_2020_ON_THE_CONCEPTS_OF_CONTROLLER_AND_PROCESSOR_IN_THE_GDPR,REFERS_TO
Decision|France_63,Guideline|OPINION_05_2014_ON_ANONYMIZATION_TECHNIQUES,REFERS_TO
Decision|France_66,Guideline|GUIDELINES_ON_TRANSPARENCY_UNDER_REGULATION_EU_2016_679,REFERS_TO
Decision|France_66,Guideline|GUIDELINES_ON_THE_RIGHTS_OF_DATA_SUBJECTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|France_68,Guideline|GUIDELINES_5_2020_ON_CONSENT_WITHIN_THE_MEANING_OF_REGULATION_EU_2016_679,REFERS_TO
Decision|Finland_7,Guideline|GUIDELINES_5_2019_ON_THE_CRITERIA_OF_THE_RIGHT_TO_BE_FORGOTTEN_IN_THE_SEARCH_ENGINES_CASES_UNDER_THE_GDPR,REFERS_TO
Decision|Finland_7,Guideline|GUIDELINES_ON_THE_IMPLEMENTATION_OF_THE_COURT_OF_JUSTICE_OF_THE_EUROPEAN_UNION_JUDGMENT_ON_GOOGLE_SPAIN_AND_INC_V_AGENCIA_ESPA_OLA_DE_PROTECCI_N_DE_DATOS_AEPD_AND_MARIO_COSTEJA_GONZ_LEZ_C_131_12,REFERS_TO
Decision|Finland_8,Guideline|EDPB_GUIDELINES_4_2019_ON_BUILT_IN_AND_DEFAULT_DATA_PROTECTION_PURSUANT_TO_ARTICLE_25,REFERS_TO
Decision|Finland_12,Guideline|GUIDELINES_ON_DATA_SUBJECT_RIGHTS_RIGHT_OF_ACCESS,REFERS_TO
Decision|Finland_12,Guideline|GUIDELINES_3_2019_ON_THE_PROCESSING_OF_PERSONAL_DATA_BY_VIDEO_EQUIPMENT,REFERS_TO
Decision|Finland_18,Guideline|WP29_GUIDELINES_ON_THE_REPORTING_OF_A_PERSONAL_DATA_BREACH_UNDER_REGULATION_EU_2016_679,REFERS_TO
Decision|Finland_18,Guideline|REPORT_OF_THE_WORKING_PARTY_ON_THE_IMPLEMENTATION_OF_THE_EU_GENERAL_DATA_PROTECTION_REGULATION_TATTI,REFERS_TO
